label,text
neg,"then my dvds would stop playing in the middle , or not even be read at all . "
neg,new cds almost always began skipping after a few plays . 
neg,"i thought it was just the player , but then i started checking the discs to find that the apex 2600 is actually ruining my media . "
neg,this player is not worth any price and i recommend that you do n't purchase it . 
neg,apex does n't answer the phone . 
neg,no way to contact their customer service . 
neg,very bad quality . 
pos,i bought this apex 2600 dvd player for myself at christmas because it got good reviews as a good value for the money on a variety of different sites . 
pos,i took it to my father 's house to play a tom jones concert dvd and he loved the player so much i gave it to him . 
pos,have used it frequently and have had no problems . 
pos,i liked this one enough to buy another . 
pos,my dad also has an apex tv and it was another great value for the money . 
pos,great quality picture and features . 
neg,"they play just about everything , but $ 2 and $ 3 died very shortly after getting them . "
neg,"nice machines , but i consider their quality pretty low now . "
neg,this item broke just two weeks after i gave it to my kids for christmas . 
neg,the door would not close . 
neg,i tried to contact apex to return it ( i missed the amazon return period ) and it took 3 months to get through to their customer service dept . 
pos,it looks great - and is loaded with features . 
neg,"unfortunately it turns out to be the "" disposable "" type . "
neg,have had problems since the first day 
neg,"- not playing some dvds and then finally after less than 60 days , it just would not recognize anything i pop in it . "
pos,the apex 2600 has been a steady performer for me . 
pos,"i bought mine in december of 2003 , and have had no real problems with it . "
neg,it does tend to run quite hot and should be given lots of room for air circulation . 
neg,"it did also seem to have a strong "" new electronics "" smell for some time . "
neg,"the only thing i did experience was a problem of the player freezing while playing , which i was able to clear by opening it up and blowing it out with "" canned air . "" "
pos,"( he had owned two apex dvd players , and was pleased with both of them . ) "
pos,"the fact that this model would play jpeg slideshows was a big plus for me as a visual artist , and i discovered by accident ( it is not mentioned anywhere in the literature ) that it will play mpeg1 files on a regular cd-r data disk without vcd formatting . "
neg,"the remote is okay , but i am not a fan of remotes with tiny buttons . "
neg,"i especially like the more commonly used buttons , such as play , pause , and stop , to be larger and conveniently placed . "
neg,i also did n't like the way it displayed information way down into the screen when you are in zoom mode . 
neg,"the zoom goes up and down in magnification , which is nice , but there is always a display of the zoom size about one-quarter of the way down from the top of the screen that interferes with viewing at most settings . "
neg,"having spent considerable time with professional video gear , i find onscreen displays annoying . "
pos,"while i would like to give it 3.5 stars instead of 4 , i gave it a 4 because it has run well for me during the time i have owned it . "
neg,it is more than 90 days and it does not show the picture no matter what i do . 
neg,"i have had this player for 3 months and have been able to see a total of 6 dvd 's , after the frustration and aggrivation of getting the player to do it 's job . "
neg,i have tried many times to get a hold of apex who does n't seem to answer their emails and telephone number is constantly busy as ( i believe ) the one lonely customer service rep is probably extremely overworked . 
neg,wo n't play a lot of discs . 
neg,"some movies it played yesterday , it wo n't play today . "
neg,"it wo n't play 80 % of my movies , which are all store boughten . "
neg,tech support from apex is literally - nonexistent . 
neg,i bought 2 of this model for christmas presents and neither one of them work ! 
neg,it is embarassing getting phone calls from family members telling you that the dvd player you gave them less that 3 months ago is no longer working . 
